text,class
150 z� - dla kredytu mieszkaniowego 2% min.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Zasady organizacji pracy oraz rekrutacji określa statut i regulamin , które stanowią załączniki do umowy .",BEZPIECZNE_POSTANOWIENIE_UMOWNE
W w/w przypadku prosimy o sprawdzenie ważności Państwa ubezpieczenia oraz ewentualnej wizy.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
4.Żłobek umożliwia dziecku uczestnictwo w następujących zajęciach:  a)zajęcia muzyczne;,BEZPIECZNE_POSTANOWIENIE_UMOWNE
III Części Szczególnej Umowy. 2. Kredytu jest udzielany na okres wskazany w pkt.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Od 39 dni przed rozpoczęciem okresu najmu 100% całkowitej kwoty najmu.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
W wypadku wypowiedzenia umowy ze skutkiem natychmiastowym nie jest zwracana opłata,KLAUZULA_ABUZYWNA
Jeżeli umowa zawarta na czas oznaczony 12 miesięcy nie zostanie wypowiedziana przez członka klubu najpóźniej na 2 miesiące przed końcem jej obowiązywania przekształca się w umowę na czas nieoznaczony,KLAUZULA_ABUZYWNA
Niniejsza regulacja nie uchybia odpowiedzialności osobistej ucznia za powstałą szkodę wynikającej z obowiązujących przepisów prawa. 5.Integralną częścią umowy jest Statut i Regulaminy Szkoły.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Jeżeli żadna ze Stron nie złoży oświadczenia o braku woli jej kontynuowania na co najmniej miesiące przed upływem okresu, na jaki została zawarta, Umowa ulega każdorazowo przedłużeniu na czas nieokreślony.",KLAUZULA_ABUZYWNA
"a)przygotowania stanowiska pracy ucznia , b)opłatę inwestycyjną przeznaczoną na rozwój szkoły,",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Jeżeli żadna ze Stron nie złoży oświadczenia o braku woli jej kontynuowania na co najmniej 3 miesiące przed upływem okresu, na jaki została zawarta, Umowa ulega każdorazowo przedłużeniu na czas nieokreślony.",KLAUZULA_ABUZYWNA
"W przypadku wypowiedzenia Umowy, Kredytobiorca zobowiązany jest do niezwłocznej spłaty Kredytu.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"W przypadku zalegania z opłatą przewiezienia do miejsca stałego zameldowania, lub zamieszkania opiekuna.",KLAUZULA_ABUZYWNA
"rachunek bankowy, >. Rudnicki zobowiązuje się zapiać 7).",BEZPIECZNE_POSTANOWIENIE_UMOWNE
Zleceniodawca wyraża zgodę na reprezentowanie go w toku procesu przez wskazanych przez Zleceniobiorcę pełnomocników głównych,KLAUZULA_ABUZYWNA
"50 zł nie dotyczy 1% przyznanego limitu kredytowego, min.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Oświadczenie o otrzymaniu, zapoznaniu się i akceptacji stanowi załącznik .",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Do obowiązków Domu Opieki nie należą w szczególności: odpowiedzialność za pozostawione bez zabezpieczenia wartościowe przedmioty Pensjonariusza, w tym pieniądze; odpowiedzialność za zdarzenia stanowiące następstwo pobytu Pensjonariusza poza terenem Domu Opieki.",KLAUZULA_ABUZYWNA
"Wszelkie zawiadomienia i powiadomienia dokonywane pomiędzy Stronami będą dokonywane na adresy Stron wskazane w komparycji niniejszej Umowy. Strony zobowiązane są do wzajemnego powiadamiania się na piśmie o zmianie powyższych adresów, pod rygorem uznania korespondencji wysłanej na dotychczasowy znany adres za skutecznie doręczoną.",KLAUZULA_ABUZYWNA
﻿Umowa o kartę debetową Getin Noble Bank S.A.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Pożyczkodawca przesyła harmonogram na wskazany przez Pożyczkobiorcę adres pocztowy lub mailowy. 4.Strony uzgadniają, że na zaakceptowany przez Pożyczkodawcę wniosek Pożyczkobiorcy możliwa jest zmiana harmonogramu spłat pożyczki.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
może wypowiedzieć pożyczkę przed umówionym terminem z winy Pożyczkobiorcy w następujących przypadkach: wystąpienie zwłoki w spłacie łącznego zobowiązania.,KLAUZULA_ABUZYWNA
"Nabywcyzobowiązują się, że nie będą wnosić jakichkolwiek roszczeń z tytułu toczących się prac budowlanych i postępowań, jak również zobowiązują się nie korzystać ze środków prawnych służących kwestionowaniu wydanych w tych postępowaniach decyzji (w tym w szczególności odwołań, zażaleń, skarg o wznowienie postępowania, itp.) z tym zastrzeżeniem, że wyżej wymienione prace i postępowania prowadzone będą zgodnie z obowiązującym prawem.",KLAUZULA_ABUZYWNA
dotyczące czynności bankowych składanych w postaci2. elektronicznej 3.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Oświadczenie Abonenta w przedmiocie doręczenia/niedoręczenia przez Operatora integralnych załączników do niniejszej umowy, którymi są: Regulamin sieci JJS.PL., Regulamin Promocji JJS.PL., Cennik sieci JJS.PL obowiązujący w dniu podpisania umowy, w taki sposób że Abonent miał możliwość zapoznania się z ich treścią przed zawarciem umowy stanowi załącznik nr do umowy o świadczenie usług dostępowych do sieci JJS.PL.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
0 zł 0 zł 0 zł 0 zł 0 zł innej niż waluta rozliczeniowa Karty kredytowej,BEZPIECZNE_POSTANOWIENIE_UMOWNE
2)Źródło uzyskiwania środków finansowych przez Szkołę stanowią:  a)wpłaty czesnego dokonywane przez rodziców lub opiekunów uczniów;,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"może rozwiązać umowę bez wypowiedzenia także w sytuacjach wskazanych w Regulaminie, po uprzednim wezwaniu do niezwłocznej zmiany zachowania oraz po uprzednim poinformowaniu o naruszaniu przez regulaminu, które może spowodować rozwiązanie umowy ze skutkiem natychmiastowym.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
Przed skorzystaniem z należy zapoznać się z regulaminem . Korzystanie z . jest jednoznaczne z jego akceptacją.,KLAUZULA_ABUZYWNA
"może zostać odpłatnie obciążona prawem użytkowania miejsca na elewacji w celu ustawienia urządzenia reklamowego, tablicy reklamowej lub szyldu reklamowego, czego warunki zostaną uzgodnione w odrębnej umowie.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Podmiot prowadzący sklep zastrzega sobie prawo zmiany regulaminu. Wszelkie zmiany wchodzą w życie z chwilą ich opublikowania w sklepie internetowym, w związku z czym Klient jest zobowiązany do bieżącej weryfikacji jego postanowień.",KLAUZULA_ABUZYWNA
Całkowita kwota do zapłaty 2. Całkowita kwota do zapłaty przez Kredytobiorcę ustalona w dniu zawarcia Umowy wynosi .zł. RRSO 3.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Uchwała Rady Pedagogicznej podejmowana jest w ciągu 7 dni roboczych od wpłynięcia odwołania. Decyzja Rady Pedagogicznej jest ostateczna.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Rodzice zobowiązują się do uiszczania czesnego przez cały rok kalendarzowy w okresie obowiązywania umowy. Czesne w wysokości 1200 zł + 14 zł dzienna stawka żywieniowa (słownie tysiąc dwieście + czternaście złotych) – będzie płatne co miesiąc z góry począwszy od dnia w obligatoryjnym terminie do 5-go dnia każdego miesiąca, w kasie Przedszkola lub na konto bankowe: Przedszkole funkcjonuje przez cały rok szkolny, z wyjątkiem dni ustawowo wolnych od pracy, Wigilii (24 grudnia) i przerw ustalonych z Właścicielem Przedszkola Niepublicznego Tequesta. Za dni wolne ustalone z Właścicielem Przedszkola nie przysługuje zwrot płatności. Zmianę organizacji pracy Przedszkola przewiduje się w okresie przerw świątecznych, a dotyczy to w szczególności 3) zmniejszenia liczby Dzieci w oddziałach w dniach, w których po uprzednim zebraniu deklaracji o obecności Dzieci w Przedszkolu, stan liczbowy w Placówce wynosić będzie mniej niż pięcioro Dzieci. W takim przypadku Przedszkole będzie zamknięte.",KLAUZULA_ABUZYWNA
"Strony niniejszej umowy ustalają, iż umowa zostaje zrealizowana jeżeli nieruchomość zostanie zbyta . bądź nabyta w przeciągu roku od jej wypowiedzenia W przypadku zaistnienia powyższej sytuacji Pośrednikowi przysługuje wynagrodzenie zawarte w § 2 niniejszej umowy. /§ 1 ostatni akapit Umowy pośrednictwa sprzedaży nieruchomości",KLAUZULA_ABUZYWNA
Weksel in blanco B. Zabezpieczenia dodatkowe C.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
5.Faktura elektroniczna zostaje wystawiona automatycznie przez Przewoźnika. 6.Użytkownik otrzymuje fakturę VAT w wersji elektronicznej na podany przez siebie adres e-mail.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Należność Pożyczkobiorcy, wynikająca z obniżenia kosztu, o którym mowa w pkt umowy podlega kompensacie z odsetkami za opóźnienie, opłatami dotyczącymi procesu windykacji oraz innymi pożyczkami zaciągniętymi przez Pożyczkobiorcę u Pożyczkodawcy.",KLAUZULA_ABUZYWNA
5Funkcjonalność zależna od technicznych możliwości bankomatu lub innego urządzenia. 6Opłata pobierana jednorazowo w momencie objęcia transakcji systemem Getin Raty.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
z 2016 r. poz. 922 - t.j.) danych osobowych Ucznia w celach związanych z realizacją zadań szkoły i przedmiotu niniejszej umowy. -podpisy Rodziców - Załączniki: ,BEZPIECZNE_POSTANOWIENIE_UMOWNE
4 z 5 ON/0517/3.0/,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Opłata za pobyt podlega podwyższeniu o kwotę minimum zł, ale nie więcej niż kwota wzrostu wartości minimalnego wynagrodzenia za pracę . Podwyższenie opłaty nie wymaga zawierania aneksu do umowy, następuje na mocy jednostronnego pisemnego oświadczenia Zleceniobiorcy",KLAUZULA_ABUZYWNA
5.Rodzice mogą wypowiedzieć umowę z zachowaniem 4 miesięcznego terminu wypowiedzenia ze skutkiem na koniec miesiąca kalendarzowego. Dla skuteczności wypowiedzenia konieczne jest zachowanie formy pisemnej.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"z uwzględnieniem zmian oprocentowania kredytu przewidzianych umową1). W okresie odroczenia, o którym mowa w par.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"przez Slronę Nabywcę, 2 plwa w an. 29 Uslaryy. icjeic.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"i ustawy o prawach konsumenta. 36. FIRMA W RAMACH UMOWY WYKONA DWIE WERSJE PROJEKTU MEBLI, KOLEJNE PROJEKTY I ZMIANY BĘDĄ ODPŁATNE.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"e)podpisy Nauczycieli, którzy przeprowadzili czynności sprawdzające. 6.Pisemny wniosek Ucznia lub jego Rodziców/prawnych Opiekunów oraz protokół z przeprowadzonych czynności sprawdzających dołącza się do dziennika lekcyjnego.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"I dostawy nie podlega zwrotowi, klient płaci również za odesłanie towaru. 15.W przypadku reklamacji prosimy o przesłanie wadliwego towaru do Księgarni.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
wykonywane są zdjęcia oraz filmy w celach promocyjnych . Wprowadzając wyrażasz zgodę na wykorzystanie zdjęć z wizerunkiem do celów reklamowych. Jeśli nie wyrażają Państwo zgody należy nas o tym powiadomić w formie pisemnej,KLAUZULA_ABUZYWNA
ZABEZPIECZENIE NA WIĘCEJ NIŻ JEDNEJ NIERUCHOMOŚCI,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Odpowiedzialność za dzieci w trakcie zabawy ponoszą rodzice.,KLAUZULA_ABUZYWNA
z o. o. paragraf § 15 1. usunięty,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"2.Rada Pedagogiczna jest organem kolegialnym i sprawuje nadzór merytoryczny nad pracą przedszkola. 3.Rada Pedagogiczna ustala założenia, wytyczne oraz plany na rok przedszkolny.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
Osoby przebywające na terenie stadionu podlegają przepisom porządkowym dotyczącym tego terenu.,KLAUZULA_ABUZYWNA
Wystawienie na wniosek zaświadczenia o (jednorazowo) – zł,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"10.Nieudostępniania osobom nic wymienionych w Zał. nr 1 kluczy, danych dotyczących zainstalowanego monitoringu oraz innych informacji dotyczących zabezpieczeń istniejących w chronionym obiekcie.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
Koszty usług bankowych związane ze zwrotem opłat obciążają studenta,KLAUZULA_ABUZYWNA
Organizator nie ponosi odpowiedzialności za bezpieczeństwo dzieci podczas godzin wynajmu Sali,KLAUZULA_ABUZYWNA
W przypadku wystąpienia przerw w dostępie do podglądu internetowego RODZICOM nie przysługują zwroty.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Do zachowania tego terminu wystarczy wysłanie odpowiedzi przed jego upływem.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Pełnomocnictwo nie wygasa z chwilą śmierci któregokolwiek z Kredytobiorców. Jednocześnie Kredytobiorca zrzeka się prawa odwołania pełnomocnictwa. §4.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"b)Cennikiem, c)Wykazem Programów - w zakresie Usługi Telewizyjnej,",BEZPIECZNE_POSTANOWIENIE_UMOWNE
Bank ponosi odpowiedzialność za szkodę wynikłą wskutek nieterminowego lub nieprawidłowego przeprowadzenia Transakcji.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Promocja może zakończyć się w każdej chwili a nie wykorzystane punkty przepadają. 3.Punty przyznawane są w momencie zmiany statusu zamówienia na zrealizowane (wysłane).,BEZPIECZNE_POSTANOWIENIE_UMOWNE
§ 8 Zasady i terminy zwrotu Pożyczki,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"a)identyfikator płatności, b)dane Odbiorcy (nazwa, adres, NIP),",BEZPIECZNE_POSTANOWIENIE_UMOWNE
W razie wypadku spowodowanego nieprzestrzeganiem regulaminu pływalni wszelką odpowiedzialność ponosi użytkownik,KLAUZULA_ABUZYWNA
Bank umożliwia zablokowanie funkcjonalności zbliżeniowej na wniosek Posiadacza.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Za wypadki i zdarzenia wynikające z nieprzestrzegania powyższego regulaminu siłowni oraz zaleceń dotyczących bezpieczeństwa zawartych w instrukcjach obsługi przyrządów treningowych – Kierownictwo nie ponosi odpowiedzialności,KLAUZULA_ABUZYWNA
"Strona reklamacji zostanie poinformowana o wyniku reklamacji w taki sam sposób, w jaki złożyła reklamacje. 2.Zwrot opłaty rezerwacyjnej nie jest możliwy.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"7.Użytkownik po podjęciu decyzji o zakupie biletu dokonuje: 4 1)wyboru:  a)relacji przejazdu (stacja wyjazdu, stacja przyjazdu),",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"3.Oprocentowanie KO/KOS jest zmienne, uzależnione od wysokości środków na KO i określone w Tabeli oprocentowania. Przesłanki zmiany oprocentowania KO/KOS określa Regulamin.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Wynajmujący zastrzega sobie prawo do dochodzenia odszkodowania uzupełniającego, przenoszącego wysokość kary umownej, do wysokości rzeczywiście poniesionej szkody.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"W przypadku zaistnienia zdarzenia drogowego (wypadek, kolizja) z udziałem użyczonego pojazdu, którego to zdarzenia sprawcą w szczególności jest inna osoba niż Klient, Klient jest zobowiązany natychmiast o tym zawiadomić Policję oraz Użyczającego, a następnie w terminie 2 dni dostarczyć Użyczającemu w sposób udokumentowany numer sprawy prowadzonej/zarejestrowanej przez Policję w związku ze zgłoszeniem tego zdarzenia Policji - w sposób umożliwiający potwierdzenie lub ustalenie winy sprawcy tego zdarzenia oraz pełne dane identyfikujące jednostkę Policji, w której zarejestrowano to zdarzenie drogowe. W przypadku niewykonania lub nieterminowego wykonania powyższych obowiązków, Użyczający jest uprawniony do obciążenia Klienta kosztami naprawy użyczanego samochodu w zakresie szkody będącej następstwem tego zdarzenia drogowego.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Jeżeli wprowadzona zmian stawek polegać będzie na ich podwyższeniu i spowoduje podwyższenie ceny, odbiorcy przysługuje prawo odstąpienia od umowy bez ponoszenia żadnych kosztów i odszkodowań z tym związanych",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"z ważnych przyczyn, w szczególności prawnych, technicznych, organizacyjnych lub ekonomicznych.",KLAUZULA_ABUZYWNA
Usługa SMS Info dla Użytkowników Bankowości Internetowej (usługa fakultatywna) oraz Powiadamianie SMS: 6.1.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Przed wejściem na teren kompleksu oraz rozpoczęciem korzystania z poszczególnych urządzeń należy bezwzględnie zapoznać się z niniejszym regulaminem oraz instrukcjami użytkowania atrakcji basenowych, strefy Grzeszno Przyjemność oraz dodatkowych atrakcji. Każda osoba korzystająca z kompleksu jest zobowiązana do przestrzegania zapisów regulaminu i stosowania się do poleceń obsługi (Ustawa z dnia 18 sierpnia 2011 r o bezpieczeństwie osób przebywających na obszarach wodnych Dz. U. Nr 208 poz.1240; Art.3 pkt.1).",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Park Rozrywki nie ponosi odpowiedzialności za czasowe przerwy w działaniu poszczególnych urządzeń/atrakcji spowodowane przeglądami technicznymi, okresowymi lub doraźnymi jak również innymi niezbędnymi działaniami jakie okażą się konieczne w celu zapewnienia prawidłowego i bezpiecznego działania urządzeń/trakcji w Parku Rozrywki. Jednocześnie Park Rozrywki dołoży staranności aby w danym dniu udostępnić Klientom informacje o tym, które urządzenia/atrakcje są dostępne.",KLAUZULA_ABUZYWNA
"6.Bilety, transpondery i karty wstępu sprzedaje kasa lodowiska. Bilety ulgowe przysługują dzieciom i młodzieży oraz studentom do ukończenia 26. roku życia.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"W przypadku zwłoki w zakończeniu realizacji przedmiotu umowy z przyczyn zawinionych przez Wykonawcę, Wykonawca zapłaci Zamawiającemu karę umowną w wysokości 0,04% wartości netto schodów za każdy dzień zwłoki, lecz nie więcej niż 5% wartości netto schodów.",KLAUZULA_ABUZYWNA
"Poszkodowany zobowiązuje się, że bez zgody Zleceniobiorcy nie zawrze ugody lub porozumienia oraz nie dokona innych czynności związanych z realizacją roszczenia z podmiotem zobowiązanym do naprawienia szkody. .",KLAUZULA_ABUZYWNA
"(imię i nazwisko ubezpieczonego Kredytobiorcy/ów), d)korzystania z usług dodatkowych świadczonych przez Pośrednika Kredytowego przy zawarciu niniejszej Umowy.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
Zgoda na umieszczanie zdjęć dziecka w Strefie Rodzica - stronie internetowej PPC dostępnej tylko dla rodziców przedszkola po zalogowaniu i wpisaniu hasła. Proszę wstawić krzyżyk w odpowiednie pole 1.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Pożyczkobiorca wyraża zgodę na wizyty Przedstawiciela lub innej osoby upoważnionej przez Pożyczkodawcę w każdym miejscu zamieszkania lub czasowego pobytu, w którym Pożyczkobiorca przebywa w okresie wymagalności należności przysługujących Pożyczkodawcy z tytułu udzielania pożyczki, w związku z uruchomieniem procedury windykacyjnej.",KLAUZULA_ABUZYWNA
Oferta Noble Private Banking: a) MasterCard Credit Elite b) MasterCard Credit Elite Metal c) Visa Infinite,BEZPIECZNE_POSTANOWIENIE_UMOWNE
c)zapłatę za towary i usługi w PLN przez Internet. 2.Do realizacji płatności za pomocą Czeku BLIK uprawniony jest Użytkownik BE lub inna osoba fizyczna.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
oraz uszkodzenia spowodowane nieprawidłowym użytkowaniem. 5.Reklamowany towar przesłany do nas musi być czysty.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Rysunek komputerowy dołączony do umowy lub wysłany za pomocą e-maila nie odzwierciedla faktycznego wyglądu mebli. Wykonawca zastrzega sobie prawo do bezpłatnego dokonania drobnych korekt projektu ze względów konstrukcyjnych jak i mających na celu poprawę funkcjonalności lub wyglądu mebli, które wymagają akceptacji Zamawiającego. W przypadku braku wyrażenia stanowiska przez Zamawiającego w terminie 7 dni od daty przedstawienia mu propozycji zmian projektowych, przyjmuje się, że Zamawiający wyraził zgodę na powołane zmiany. Brak zgody Zamawiającego na zaproponowane przez Wykonawcę zmiany, jest jednoznaczny z wyrażeniem przez Zamawiającego zgody na realizację projektu pierwotnego.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
